,Sample,SampleName,LOC_OS07G46990,Tissue,Treatment
4757,SRX3346461,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 15_Myc::XA21_Mock_6,82.8,--,Mock
4758,SRX3346462,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 81_Myc::XA21_None_0,82.8,--,
4759,SRX3346463,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 156_Myc::XA21_RaxX21sY_24,83.4,--,RaxX21sY
4760,SRX3346464,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 87_Myc::XA21_RaxX21Y_2,87.6,--,RaxX21Y
4761,SRX3346465,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 84_Myc::XA21_Mock_2,87.8,--,Mock
4762,SRX3346466,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 69_Myc::XA21_RaxX21sY_12,86.0,--,RaxX21sY
4763,SRX3346467,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 66_Myc::XA21_RaxX21Y_12,91.3,--,RaxX21Y
4764,SRX3346468,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 153_Myc::XA21_RaxX21Y_24,91.6,--,RaxX21Y
4765,SRX3346469,Oryza sativa Kitaake pUbi::Myc::XA21 transcriptomics - 150_Myc::XA21_Mock_24,95.8,--,Mock
4766,SRX335912,root_1h +Pi_r1,134.2,root,1h +Pi
4767,SRX335913,root_1h +Pi_r2,185.7,root,1h +Pi
4768,SRX335914,root_1h +Pi_r3,143.6,root,1h +Pi
4769,SRX335915,root_1h -Pi_r1,106.4,root,1h -Pi
4770,SRX335916,root_1h -Pi_r2,104.9,root,1h -Pi
4771,SRX335917,root_1h -Pi_r3,123.1,root,1h -Pi
4772,SRX335918,root_21d+1h +Pi_r1,119.3,root,21d+1h +Pi
4773,SRX335919,root_21d+1h +Pi_r2,181.7,root,21d+1h +Pi
4774,SRX335920,root_21d+1h +Pi_r3,107.8,root,21d+1h +Pi
4775,SRX335921,root_21d+1h -Pi_r1,127.9,root,21d+1h -Pi
4776,SRX335922,root_21d+1h -Pi_r2,111.4,root,21d+1h -Pi
4777,SRX335923,root_21d+1h -Pi_r3,106.3,root,21d+1h -Pi
4778,SRX335924,root_21d+1h Re_r1,126.4,root,21d+1h Re-supply
4779,SRX335925,root_21d+1h Re_r2,297.5,root,21d+1h Re-supply
4780,SRX335926,root_21d+1h Re_r3,111.8,root,21d+1h Re-supply
4781,SRX335927,root_21d+24h +Pi_r1,131.6,root,21d+24h +Pi
4782,SRX335928,root_21d+24h +Pi_r2,128.0,root,21d+24h +Pi
4783,SRX335929,root_21d+24h +Pi_r3,129.6,root,21d+24h +Pi
4784,SRX335930,root_21d+24h -Pi_r1,121.6,root,21d+24h -Pi
4785,SRX335931,root_21d+24h -Pi_r2,116.0,root,21d+24h -Pi
4786,SRX335932,root_21d+24h -Pi_r3,152.2,root,21d+24h -Pi
4787,SRX335933,root_21d+24h Re_r1,115.9,root,21d+24h Re-supply
4788,SRX335934,root_21d+24h Re_r2,117.8,root,21d+24h Re-supply
4789,SRX335935,root_21d+24h Re_r3,108.6,root,21d+24h Re-supply
4790,SRX335936,root_21d+6h +Pi_r1,130.1,root,21d+6h +Pi
4791,SRX335937,root_21d+6h +Pi_r2,140.6,root,21d+6h +Pi
4792,SRX335938,root_21d+6h +Pi_r3,134.4,root,21d+6h +Pi
4793,SRX335939,root_21d+6h -Pi_r1,128.9,root,21d+6h -Pi
4794,SRX335940,root_21d+6h -Pi_r2,128.4,root,21d+6h -Pi
4795,SRX335941,root_21d+6h -Pi_r3,110.1,root,21d+6h -Pi
4796,SRX335942,root_21d+6h Re_r1,129.4,root,21d+6h Re-supply
4797,SRX335943,root_21d+6h Re_r2,122.3,root,21d+6h Re-supply
4798,SRX335944,root_21d+6h Re_r3,160.2,root,21d+6h Re-supply
4799,SRX335945,root_21dd +Pi_r1,133.3,root,21d +Pi
4800,SRX335946,root_21dd +Pi_r2,106.1,root,21d +Pi
4801,SRX335947,root_21dd +Pi_r3,143.3,root,21d +Pi
4802,SRX335948,root_21dd -Pi_r1,127.4,root,21d -Pi
4803,SRX335949,root_21dd -Pi_r2,110.3,root,21d -Pi
4804,SRX335950,root_21dd -Pi_r3,106.4,root,21d -Pi
4805,SRX335951,root_24h +Pi_r1,119.3,root,24h +Pi
4806,SRX335952,root_24h +Pi_r2,121.0,root,24h +Pi
4807,SRX335953,root_24h +Pi_r3,117.2,root,24h +Pi
4808,SRX335954,root_24h -Pi_r1,108.7,root,24h -Pi
4809,SRX335955,root_24h -Pi_r2,115.7,root,24h -Pi
4810,SRX335956,root_24h -Pi_r3,168.3,root,24h -Pi
4811,SRX335957,root_3d +Pi_r1,173.2,root,3d +Pi
4812,SRX335958,root_3d +Pi_r2,217.4,root,3d +Pi
4813,SRX335959,root_3d +Pi_r3,127.7,root,3d +Pi
4814,SRX335960,root_3d -Pi_r1,107.6,root,3d -Pi
4815,SRX335961,root_3d -Pi_r2,106.3,root,3d -Pi
4816,SRX335962,root_3d -Pi_r3,107.8,root,3d -Pi
4817,SRX335963,root_6h +Pi_r1,132.5,root,6h +Pi
4818,SRX335964,root_6h +Pi_r2,110.5,root,6h +Pi
4819,SRX335965,root_6h +Pi_r3,103.3,root,6h +Pi
4820,SRX335966,root_6h -Pi_r1,137.0,root,6h -Pi
4821,SRX335967,root_6h -Pi_r2,124.3,root,6h -Pi
4822,SRX335968,root_6h -Pi_r3,124.1,root,6h -Pi
4823,SRX335969,root_7d +Pi_r1,157.7,root,7d +Pi
4824,SRX335970,root_7d +Pi_r2,120.9,root,7d +Pi
4825,SRX335971,root_7d +Pi_r3,117.8,root,7d +Pi
4826,SRX335972,root_7d -Pi_r1,98.2,root,7d -Pi
4827,SRX335973,root_7d -Pi_r2,156.5,root,7d -Pi
4828,SRX335974,root_7d -Pi_r3,125.2,root,7d -Pi
4829,SRX335975,shoot_1h +Pi_r1,119.7,shoot,1h +Pi
4830,SRX335976,shoot_1h +Pi_r2,109.1,shoot,1h +Pi
4831,SRX335977,shoot_1h +Pi_r3,110.6,shoot,1h +Pi
4832,SRX335978,shoot_1h -Pi_r1,100.0,shoot,1h -Pi
4833,SRX335979,shoot_1h -Pi_r2,100.5,shoot,1h -Pi
4834,SRX335980,shoot_1h -Pi_r3,104.0,shoot,1h -Pi
4835,SRX335981,shoot_21d+1h +Pi_r1,112.3,shoot,21d+1h +Pi
4836,SRX335982,shoot_21d+1h +Pi_r2,106.6,shoot,21d+1h +Pi
4837,SRX335983,shoot_21d+1h +Pi_r3,111.8,shoot,21d+1h +Pi
4838,SRX335984,shoot_21d+1h -Pi_r1,105.0,shoot,21d+1h -Pi
4839,SRX335985,shoot_21d+1h -Pi_r2,110.6,shoot,21d+1h -Pi
4840,SRX335986,shoot_21d+1h -Pi_r3,120.1,shoot,21d+1h -Pi
4841,SRX335987,shoot_21d+1h Re_r1,113.4,shoot,21d+1h Re-supply
4842,SRX335988,shoot_21d+1h Re_r2,110.4,shoot,21d+1h Re-supply
4843,SRX335989,shoot_21d+1h Re_r3,107.1,shoot,21d+1h Re-supply
4844,SRX335990,shoot_21d+24h +Pi_r1,107.7,shoot,21d+24h +Pi
4845,SRX335991,shoot_21d+24h +Pi_r2,136.1,shoot,21d+24h +Pi
4846,SRX335992,shoot_21d+24h +Pi_r3,124.3,shoot,21d+24h +Pi
4847,SRX335993,shoot_21d+24h -Pi_r1,109.8,shoot,21d+24h -Pi
4848,SRX335994,shoot_21d+24h -Pi_r2,183.5,shoot,21d+24h -Pi
4849,SRX335995,shoot_21d+24h -Pi_r3,112.2,shoot,21d+24h -Pi
4850,SRX335996,shoot_21d+24h Re_r1,97.2,shoot,21d+24h Re-supply
4851,SRX335997,shoot_21d+24h Re_r2,98.4,shoot,21d+24h Re-supply
4852,SRX335998,shoot_21d+24h Re_r3,134.3,shoot,21d+24h Re-supply
4853,SRX335999,shoot_21d+6h +Pi_r1,157.8,shoot,21d+6h +Pi
4854,SRX336000,shoot_21d+6h +Pi_r2,107.4,shoot,21d+6h +Pi
4855,SRX336001,shoot_21d+6h +Pi_r3,127.9,shoot,21d+6h +Pi
4856,SRX336002,shoot_21d+6h -Pi_r1,220.5,shoot,21d+6h -Pi
4857,SRX336003,shoot_21d+6h -Pi_r2,103.6,shoot,21d+6h -Pi
4858,SRX336004,shoot_21d+6h -Pi_r3,101.2,shoot,21d+6h -Pi
4859,SRX336005,shoot_21d+6h Re_r1,171.0,shoot,21d+6h Re-supply
4860,SRX336006,shoot_21d+6h Re_r2,105.4,shoot,21d+6h Re-supply
4861,SRX336007,shoot_21d+6h Re_r3,100.6,shoot,21d+6h Re-supply
4862,SRX336008,shoot_21dd +Pi_r1,104.8,shoot,21d +Pi
4863,SRX336009,shoot_21dd +Pi_r2,109.2,shoot,21d +Pi
4864,SRX336010,shoot_21dd +Pi_r3,110.0,shoot,21d +Pi
4865,SRX336011,shoot_21dd -Pi_r1,111.2,shoot,21d -Pi
4866,SRX336012,shoot_21dd -Pi_r2,161.7,shoot,21d -Pi
4867,SRX336013,shoot_21dd -Pi_r3,112.5,shoot,21d -Pi
4868,SRX336014,shoot_24h +Pi_r1,93.9,shoot,24h +Pi
4869,SRX336015,shoot_24h +Pi_r2,113.0,shoot,24h +Pi
4870,SRX336016,shoot_24h +Pi_r3,138.2,shoot,24h +Pi
4871,SRX336017,shoot_24h -Pi_r1,145.9,shoot,24h -Pi
4872,SRX336018,shoot_24h -Pi_r2,99.2,shoot,24h -Pi
4873,SRX336019,shoot_24h -Pi_r3,107.7,shoot,24h -Pi
4874,SRX336020,shoot_3d +Pi_r1,108.5,shoot,3d +Pi
4875,SRX336021,shoot_3d +Pi_r2,117.6,shoot,3d +Pi
4876,SRX336022,shoot_3d +Pi_r3,120.7,shoot,3d +Pi
4877,SRX336023,shoot_3d -Pi_r1,100.6,shoot,3d -Pi
4878,SRX336024,shoot_3d -Pi_r2,103.9,shoot,3d -Pi
4879,SRX336025,shoot_3d -Pi_r3,108.1,shoot,3d -Pi
4880,SRX336026,shoot_6h +Pi_r1,93.5,shoot,6h +Pi
4881,SRX336027,shoot_6h +Pi_r2,93.4,shoot,6h +Pi
4882,SRX336028,shoot_6h +Pi_r3,116.6,shoot,6h +Pi
4883,SRX336029,shoot_6h -Pi_r1,108.2,shoot,6h -Pi
4884,SRX336030,shoot_6h -Pi_r2,104.0,shoot,6h -Pi
4885,SRX336031,shoot_6h -Pi_r3,109.1,shoot,6h -Pi
4886,SRX336032,shoot_7d +Pi_r1,120.1,shoot,7d +Pi
4887,SRX336033,shoot_7d +Pi_r2,113.0,shoot,7d +Pi
4888,SRX336034,shoot_7d +Pi_r3,117.5,shoot,7d +Pi
4889,SRX336035,shoot_7d -Pi_r1,167.4,shoot,7d -Pi
4890,SRX336036,shoot_7d -Pi_r2,113.6,shoot,7d -Pi
4891,SRX336037,shoot_7d -Pi_r3,113.7,shoot,7d -Pi
4892,SRX3369401,Oryza sativa M202 transcriptomics - M202-rep3,69.5,--,--
4893,SRX3369402,Oryza sativa M202 transcriptomics - M202-rep2,60.4,--,--
4894,SRX3369403,Oryza sativa M202 transcriptomics - M202-rep1,72.9,--,--
4895,SRX3369428,Oryza sativa M202(SUB1) transcriptomics - SUB1-rep3,70.6,--,--
4896,SRX3369429,Oryza sativa M202(SUB1) transcriptomics - SUB1-rep1,79.7,--,--
4897,SRX3369430,Oryza sativa M202(SUB1) transcriptomics - SUB1-rep2,74.3,--,--
4898,SRX3369432,Oryza sativa M202(SAB18ox) transcriptomics - SAB18ox-rep3,69.4,--,--
4899,SRX3369433,Oryza sativa M202(SAB18ox) transcriptomics - SAB18ox-rep1,65.8,--,--
4900,SRX3369434,Oryza sativa M202(SAB18ox) transcriptomics - SAB18ox-rep2,72.9,--,--
4901,SRX3369436,Oryza sativa M202(SUB1/SAB18ox) transcriptomics - MS18ox-rep1,71.9,--,--
4902,SRX3369437,Oryza sativa M202(SUB1/SAB18ox) transcriptomics - MS18ox-rep2,74.3,--,--
4903,SRX3369438,Oryza sativa M202(SUB1/SAB18ox) transcriptomics - MS18ox-rep3,82.4,--,--
4904,SRX3383800,Nipponbare-2,59.8,seedling,--
4905,SRX3383801,Nipponbare-1,80.0,seedling,--
4906,SRX3383802,osino80Ri-2-2,48.8,seedling,--
4907,SRX3383803,osino80Ri-2-1,56.6,seedling,--
4908,SRX3384751,Zhongxian 3037 (control),36.8,leaf,--
4909,SRX3384752,containing a duplicated segment on the short arm of Chr11,30.5,leaf,--
4910,SRX3384849,Zhongxian 3037 (control),32.5,leaf,--
4911,SRX3384850,containing a duplicated segment on the short arm of Chr11,31.2,leaf,--
4912,SRX3395540,ZH11 young panicle,69.8,young panicle,--
4913,SRX3395541,ZH11 young panicle,70.3,young panicle,--
4914,SRX3395542,ZH11 young panicle,68.0,young panicle,--
4915,SRX3395543,ZH11 young panicle,68.2,young panicle,--
4916,SRX3417776,IR64-AG1,45.8,coleoptile,--
4917,SRX3417777,IR64-AG1,50.0,coleoptile,--
4918,SRX3417778,IR64-AG1,74.7,embryo,--
4919,SRX3417779,IR64-AG1,71.9,embryo,--
4920,SRX3417780,IR64-AG1,75.4,embryo,--
4921,SRX3417781,IR64-AG1,105.5,coleoptile,--
4922,SRX3417782,IR64-AG1,94.9,coleoptile,--
4923,SRX3417783,IR64-AG1,83.7,coleoptile,--
4924,SRX3417784,IR64-AG1,86.0,coleoptile,--
4925,SRX3417785,IR64-AG1,48.9,coleoptile,--
4926,SRX3417786,IR64-SUB1,44.7,coleoptile,--
4927,SRX3417787,IR64-SUB1,82.6,coleoptile,--
4928,SRX3417788,IR64-SUB1,37.8,coleoptile,--
4929,SRX3417789,IR64-SUB1,84.2,coleoptile,--
4930,SRX3417790,IR64-SUB1,76.6,coleoptile,--
4931,SRX3417791,IR64-SUB1,96.3,coleoptile,--
4932,SRX3417792,IR64,44.5,coleoptile,--
4933,SRX3417793,IR64-SUB1,69.6,embryo,--
4934,SRX3417794,IR64,65.5,embryo,--
4935,SRX3417795,IR64,73.2,embryo,--
4936,SRX3417796,IR64,88.4,coleoptile,--
4937,SRX3417797,IR64,68.8,embryo,--
4938,SRX3417798,IR64,92.4,coleoptile,--
4939,SRX3417799,IR64,93.7,coleoptile,--
4940,SRX3417800,IR64-AG1SUB1,80.7,coleoptile,--
4941,SRX3417801,IR64-AG1SUB1,79.6,coleoptile,--
4942,SRX3417802,IR64,83.5,coleoptile,--
4943,SRX3417803,IR64,43.4,coleoptile,--
4944,SRX3417804,IR64,46.6,coleoptile,--
4945,SRX3417805,IR64,81.7,coleoptile,--
4946,SRX3417806,IR64-SUB1,50.6,coleoptile,--
4947,SRX3417807,IR64,72.2,coleoptile,--
4948,SRX3417808,IR64-SUB1,109.1,coleoptile,--
4949,SRX3417809,IR64-AG1SUB1,88.7,coleoptile,--
4950,SRX3417810,IR64-AG1SUB1,103.3,coleoptile,--
4951,SRX3417811,IR64-AG1,74.0,coleoptile,--
4952,SRX3417812,IR64-AG1,82.5,coleoptile,--
4953,SRX3417813,IR64-AG1SUB1,47.4,coleoptile,--
4954,SRX3417814,IR64-AG1SUB1,67.4,embryo,--
4955,SRX3417815,IR64-AG1SUB1,62.4,embryo,--
4956,SRX3417816,IR64-AG1SUB1,90.3,coleoptile,--
4957,SRX3417817,IR64-AG1SUB1,95.3,coleoptile,--
4958,SRX3417818,IR64-AG1SUB1,47.1,coleoptile,--
4959,SRX3417819,IR64-SUB1,70.7,embryo,--
4960,SRX3417820,IR64-SUB1,66.4,embryo,--
4961,SRX3420393,Os_carpel_RNA-seq_2:PH091,202.5,carpel,--
4962,SRX3420408,Os_leaf_young_RNA-seq_1:PH091,144.8,leaf,--
4963,SRX3420412,Os_leaf_old_RNA-seq_2:PH091,63.5,leaf,--
4964,SRX3420413,Os_leaf_old_RNA-seq_1:PH091,53.3,leaf,--
4965,SRX3420414,Os_leaf_young_RNA-seq_3:PH091,186.7,leaf,--
4966,SRX3420415,Os_leaf_young_RNA-seq_2:PH091,126.6,leaf,--
4967,SRX3420418,Os_carpel_RNA-seq_1:PH091,202.4,carpel,--
4968,SRX3420419,Os_leaf_old_RNA-seq_3:PH091,30.2,leaf,--
4969,SRX3426390,ZH11-N1,71.4,shoot,control
4970,SRX3426391,ZH11-N2,73.6,shoot,control
4971,SRX3426392,ZH11-N3,74.0,shoot,control
4972,SRX3426393,ZH11-D1,78.9,shoot,drought
4973,SRX3426394,ZH11-D2,89.3,shoot,drought
4974,SRX3426395,OsJAZ1-OE-control,74.3,shoot,control
4975,SRX3426396,OsJAZ1-OE-control,79.6,shoot,control
4976,SRX3426397,OsJAZ1-OE-control,74.2,shoot,control
4977,SRX3426398,OsJAZ1-OE-drought,77.8,shoot,drought stress
4978,SRX3426399,OsJAZ1-OE-drought,83.7,shoot,drought stress
4979,SRX3455780,young panicle JZ1560,60.8,young panicle,--
4980,SRX3461186,WT_seedling_Rep-1,112.7,Four weeks old seedlings,--
4981,SRX3461187,WT_seedling_Rep-2,121.5,Four weeks old seedlings,--
4982,SRX3461188,WT_young_panicle_Rep-1,79.0,young panicle,--
4983,SRX3461189,WT_young_panicle_Rep-2,80.5,young panicle,--
4984,SRX3461190,WT_mature_panicle_Rep-1,122.7,mature panicle,--
4985,SRX3461191,WT_mature_panicle_Rep-2,114.2,mature panicle,--
4986,SRX3461192,ago18(1)_seedling_Rep-1,143.9,four weeks old seedlings,--
4987,SRX3461193,ago18(1)_seedling_Rep-2,140.9,four weeks old seedlings,--
4988,SRX3461194,ago18(1)_young_panicle_Rep-1,187.3,young panicle,--
4989,SRX3461195,ago18(1)_young_panicle_Rep-2,182.6,young panicle,--
4990,SRX3461196,ago18(1)_mature_panicle_Rep-1,151.9,mature panicle,--
4991,SRX3461197,ago18(1)_mature_panicle_Rep-2,154.5,mature panicle,--
4992,SRX3461198,ago18(2)_seedling_Rep-1,146.3,four weeks old seedlings,--
4993,SRX3461199,ago18(2)_seedling_Rep-2,139.4,four weeks old seedlings,--
4994,SRX3461200,ago18(2)_young_panicle_Rep-1,251.5,young panicle,--
4995,SRX3461201,ago18(2)_young_panicle_Rep-2,227.8,young panicle,--
4996,SRX3461202,ago18(2)_mature_panicle_Rep-1,211.6,mature panicle,--
4997,SRX3461203,ago18(2)_mature_panicle_Rep-2,211.0,mature panicle,--
4998,SRX3481243,uninoculated contol plants,132.6,"shoot, root",uninoculated contol plants
4999,SRX3481244,uninoculated contol plants,150.6,"shoot, root",uninoculated contol plants
5000,SRX3481245,uninoculated salt stress plants,373.9,"shoot, root",uninoculated salt stress plants
5001,SRX3481246,uninoculated salt stress plants,343.9,"shoot, root",uninoculated salt stress plants
5002,SRX3481247,inoculated with endophytic Streptomycetes contol,164.2,"shoot, root",inoculated with endophytic Streptomycetes contol
5003,SRX3481248,inoculated with endophytic Streptomycetes contol,121.3,"shoot, root",inoculated with endophytic Streptomycetes contol
5004,SRX3481249,inoculated with endophytic Streptomycetes salt stress,327.4,"shoot, root",inoculated with endophytic Streptomycetes salt stress
5005,SRX3481250,inoculated with endophytic Streptomycetes salt stress,319.0,"shoot, root",inoculated with endophytic Streptomycetes salt stress
5006,SRX348482,WT RNA-seq,89.9,lamina joint,--
5007,SRX348483,OsDCL3aIR-1 RNA-seq,128.1,lamina joint,--
5008,SRX348484,OsDCL3aIR-3 RNA-seq,100.4,lamina joint,--
5009,SRX348612,egg cells,133.2,egg cells,--
5010,SRX348613,egg cells,121.7,egg cells,--
5011,SRX348614,egg cells,141.9,egg cells,--
5012,SRX348615,sperm cells,71.6,sperm cells,--
5013,SRX348616,sperm cells,58.1,sperm cells,--
5014,SRX348617,sperm cells,70.2,sperm cells,--
5015,SRX348618,pollen minus sperm cells,54.0,pollen minus sperm cells,--
5016,SRX348619,pollen minus sperm cells,36.2,pollen minus sperm cells,--
5017,SRX348620,pollen minus sperm cells,31.7,pollen minus sperm cells,--
5018,SRX3488781,Spore_1,536.3,spore,--
5019,SRX3488782,Spore_2,0.0,spore,--
5020,SRX3488783,leaf_1L,79.9,leaf,mock
5021,SRX3488784,leaf_2L,93.1,leaf,mock
5022,SRX3488785,Magnaporthe oryzae infection 8h_1L,80.5,leaf,Magnaporthe oryzae infection 8h_1L
5023,SRX3488786,Magnaporthe oryzae infection 8h_2L,85.6,leaf,Magnaporthe oryzae infection 8h_2L
5024,SRX3488787,Magnaporthe oryzae infection 24h_1L,85.4,leaf,Magnaporthe oryzae infection 24h_1L
5025,SRX3488788,Magnaporthe oryzae infection 24h_2L,60.1,leaf,Magnaporthe oryzae infection 24h_2L
5026,SRX3488789,Magnaporthe oryzae infection 48h_1L,78.3,leaf,Magnaporthe oryzae infection 48h_1L
5027,SRX3488790,Magnaporthe oryzae infection 48h_2L,102.6,leaf,Magnaporthe oryzae infection 48h_2L
5028,SRX3488791,Magnaporthe oryzae infection 48h_1R,65.9,root,Magnaporthe oryzae infection 48h_1R
5029,SRX3488792,Magnaporthe oryzae infection 48h_2R,80.2,root,Magnaporthe oryzae infection 48h_2R
5030,SRX3488793,root_1R,83.8,root,mock
5031,SRX3488794,root_2R,84.0,root,mock
5032,SRX3488795,Magnaporthe oryzae infection 72h_1L,82.0,leaf,Magnaporthe oryzae infection 72h_1L
5033,SRX3488796,Magnaporthe oryzae infection 72h_2L,75.9,leaf,Magnaporthe oryzae infection 72h_2L
5034,SRX3488797,Magnaporthe oryzae infection 24h_1R,72.2,root,Magnaporthe oryzae infection 24h_1R
5035,SRX3488798,Magnaporthe oryzae infection 24h_2R,63.5,root,Magnaporthe oryzae infection 24h_2R
5036,SRX3488799,Magnaporthe oryzae infection 8h_1R,106.0,root,Magnaporthe oryzae infection 8h_1R
5037,SRX3488800,Magnaporthe oryzae infection 8h_2R,113.7,root,Magnaporthe oryzae infection 8h_2R
5038,SRX3488801,Magnaporthe oryzae infection 72h_2R,77.3,root,Magnaporthe oryzae infection 72h_2R
5039,SRX3488802,Magnaporthe oryzae infection 72h_1R,86.6,root,Magnaporthe oryzae infection 72h_1R
5040,SRX3510989,Nipponbare_MAI1_24hpi_rep1,121.6,leaf,Xanthomonas oryzae pv. Oryzae MAI1 inoculated
5041,SRX3510990,Nipponbare_MAI1_24hpi_rep2,141.5,leaf,Xanthomonas oryzae pv. Oryzae MAI1 inoculated
5042,SRX3510991,Nipponbare_MAI1_24hpi_rep3,138.7,leaf,Xanthomonas oryzae pv. Oryzae MAI1 inoculated
5043,SRX3510992,Nipponbare_MOCK_24hpi_rep1,131.3,leaf,mock
5044,SRX3510993,Nipponbare_MOCK_24hpi_rep2,127.9,leaf,mock
5045,SRX3510994,Nipponbare_MOCK_24hpi_rep3,122.9,leaf,mock
5046,SRX3513459,WT 2 mm panicle rep 1,61.7,2 mm panicle,--
5047,SRX3513460,WT 2 mm panicle rep 2,63.7,2 mm panicle,--
5048,SRX3513461,WT 4 mm panicle rep 1,63.2,4 mm panicle,--
5049,SRX3513462,WT 4 mm panicle rep 2,61.5,4 mm panicle,--
5050,SRX3513463,WT 4 mm panicle rep 3,58.2,4 mm panicle,--
5051,SRX3513464,osvil2 2 mm panicle rep 1,62.6,2 mm panicle,--
5052,SRX3513465,osvil2 2 mm panicle rep 2,68.9,2 mm panicle,--
5053,SRX3513466,osvil2 2 mm panicle rep 3,62.9,2 mm panicle,--
5054,SRX3513467,osvil2 4 mm panicle rep 1,67.0,4 mm panicle,--
5055,SRX3513468,osvil2 4 mm panicle rep 2,65.4,4 mm panicle,--
5056,SRX3513469,osvil2 4 mm panicle rep 3,64.8,4 mm panicle,--
5057,SRX3529764,CS_1,99.0,panicle,--
5058,SRX3529765,CS_2,113.9,panicle,--
5059,SRX3529766,CS_3,97.0,panicle,--
5060,SRX3529767,YS_1,102.3,panicle,--
5061,SRX3529768,YS_2,88.1,panicle,--
5062,SRX3529769,YS_3,119.2,panicle,--
5063,SRX3529770,BS_1,61.8,panicle,--
5064,SRX3529771,BS_2,76.4,panicle,--
5065,SRX3529772,BS_3,70.1,panicle,--
5066,SRX3530670,T42C2,59.2,spikelet,--
5067,SRX3530671,T42C3,55.8,spikelet,--
5068,SRX3530672,T42a1,58.0,spikelet,--
5069,SRX3530673,T42a2,55.9,spikelet,--
5070,SRX3530674,T42a3,52.9,spikelet,--
5071,SRX3530675,T42C1,60.9,spikelet,--
5072,SRX3532675,93-11 1,97.3,whole plant,--
5073,SRX3532676,93-11 2,87.2,whole plant,--
5074,SRX3532815,Nip 1,81.4,whole plant,--
5075,SRX3532816,Nip 2,81.2,whole plant,--
5076,SRX3565564,Water,59.2,leaf,control
5077,SRX3565565,Water,53.1,leaf,control
5078,SRX3565566,Water,51.3,leaf,control
5079,SRX3565567,azoxystrobin,63.4,leaf,azoxystrobin
5080,SRX3565568,azoxystrobin,60.1,leaf,azoxystrobin
5081,SRX3565569,azoxystrobin,64.1,leaf,azoxystrobin
5082,SRX3565570,VdAL,58.8,leaf,VdAL
5083,SRX3565571,VdAL,49.4,leaf,VdAL
5084,SRX3565572,VdAL,55.8,leaf,VdAL
5085,SRX3565573,VdAL+ azoxystrobin,55.6,leaf,VdAL+ azoxystrobin
5086,SRX3565574,VdAL+ azoxystrobin,42.2,leaf,VdAL+ azoxystrobin
5087,SRX3565575,VdAL+ azoxystrobin,56.4,leaf,VdAL+ azoxystrobin
5088,SRX3566401,NIV panicle,62.2,panicle,--
5089,SRX3566410,AUS panicle,60.4,panicle,--
5090,SRX3566411,ARO panicle,47.2,panicle,--
5091,SRX3566412,ARO panicle,34.3,panicle,--
5092,SRX3566413,ARO panicle,38.2,panicle,--
5093,SRX3566414,Indica panicle,66.2,panicle,--
5094,SRX3566415,AUS panicle,51.6,panicle,--
5095,SRX3566416,Temj panicle,51.3,panicle,--
5096,SRX3566417,NIV panicle,64.1,panicle,--
5097,SRX3566418,Indica panicle,70.9,panicle,--
5098,SRX3566422,Troj panicle,37.6,panicle,--
5099,SRX3566423,Troj panicle,27.5,panicle,--
5100,SRX3566424,Temj panicle,31.1,panicle,--
5101,SRX3566425,Temj panicle,47.8,panicle,--
5102,SRX3566426,Temj panicle,56.8,panicle,--
5103,SRX3566427,Indica panicle,71.0,panicle,--
5104,SRX3566428,Indica panicle,99.6,panicle,--
5105,SRX3566429,Indica panicle,41.4,panicle,--
5106,SRX3566430,NIV panicle,116.3,panicle,--
5107,SRX3566431,NIV panicle,76.4,panicle,--
5108,SRX3566432,NIV panicle,64.9,panicle,--
5109,SRX3566433,NIV panicle,54.5,panicle,--
5110,SRX3566434,NIV panicle,53.3,panicle,--
5111,SRX3566435,NIV panicle,39.8,panicle,--
5112,SRX3566436,Troj panicle,30.9,panicle,--
5113,SRX3566437,Troj panicle,31.0,panicle,--
5114,SRX3566445,NIV panicle,37.6,panicle,--
5115,SRX3566458,Indica panicle,47.3,panicle,--
5116,SRX3566460,AUS panicle,37.8,panicle,--
5117,SRX3566462,RUF panicle,67.5,panicle,--
5118,SRX3566463,RUF panicle,84.2,panicle,--
5119,SRX3566465,NIV panicle,48.4,panicle,--
5120,SRX3566467,RUF panicle,57.4,panicle,--
5121,SRX3566468,RUF panicle,63.6,panicle,--
5122,SRX3566469,RUF panicle,37.7,panicle,--
5123,SRX3566470,RUF panicle,63.6,panicle,--
5124,SRX3566471,RUF panicle,53.4,panicle,--
5125,SRX3566472,RUF panicle,37.5,panicle,--
5126,SRX3566473,RUF panicle,77.7,panicle,--
5127,SRX3566474,RUF panicle,38.4,panicle,--
5128,SRX3574334,HFL3,107.8,leaf,--
5129,SRX3574335,HFL2,107.0,leaf,--
5130,SRX3574336,WT2,90.8,leaf,--
5131,SRX3574337,WT1,99.0,leaf,--
5132,SRX3574338,HFL1,97.4,leaf,--
